TITLE = "Xsusc001_1"
VARIABLES = "time" 
 "   1" "   2" "   3" "   4" "   5" "   6" "   7" "   8" "   9" "  10" "  11"
 ZONE T="Xsusc001_1"  F=POINT, I=         601 , J=1, K=1
  0.61000E+02  0.61373E-01  0.79704E-01  0.79927E-01  0.10265E+00  0.11388E+00  0.11795E+00  0.12071E+00  0.10992E+00  0.78231E-01  0.44579E-01  0.12535E-01 
  0.62000E+02  0.61291E-01  0.79597E-01  0.79820E-01  0.10251E+00  0.11373E+00  0.11779E+00  0.12055E+00  0.10977E+00  0.78126E-01  0.44520E-01  0.12519E-01 
  0.63000E+02  0.61219E-01  0.79504E-01  0.79727E-01  0.10239E+00  0.11360E+00  0.11766E+00  0.12041E+00  0.10964E+00  0.78035E-01  0.44467E-01  0.12504E-01 
  0.64000E+02  0.61158E-01  0.79425E-01  0.79648E-01  0.10229E+00  0.11348E+00  0.11754E+00  0.12029E+00  0.10953E+00  0.77957E-01  0.44423E-01  0.12492E-01 
  0.65000E+02  0.61108E-01  0.79360E-01  0.79582E-01  0.10221E+00  0.11339E+00  0.11744E+00  0.12019E+00  0.10944E+00  0.77893E-01  0.44387E-01  0.12481E-01 
  0.66000E+02  0.61066E-01  0.79305E-01  0.79527E-01  0.10214E+00  0.11331E+00  0.11736E+00  0.12010E+00  0.10937E+00  0.77839E-01  0.44356E-01  0.12473E-01 
  0.67000E+02  0.61027E-01  0.79254E-01  0.79476E-01  0.10207E+00  0.11324E+00  0.11729E+00  0.12003E+00  0.10929E+00  0.77789E-01  0.44328E-01  0.12465E-01 
  0.68000E+02  0.60985E-01  0.79200E-01  0.79422E-01  0.10200E+00  0.11316E+00  0.11721E+00  0.11994E+00  0.10922E+00  0.77736E-01  0.44297E-01  0.12456E-01 
  0.69000E+02  0.60937E-01  0.79137E-01  0.79359E-01  0.10192E+00  0.11307E+00  0.11711E+00  0.11985E+00  0.10913E+00  0.77675E-01  0.44262E-01  0.12446E-01 
  0.70000E+02  0.60881E-01  0.79065E-01  0.79286E-01  0.10183E+00  0.11297E+00  0.11701E+00  0.11974E+00  0.10903E+00  0.77604E-01  0.44222E-01  0.12435E-01 
  0.71000E+02  0.60820E-01  0.78985E-01  0.79207E-01  0.10173E+00  0.11285E+00  0.11689E+00  0.11962E+00  0.10892E+00  0.77525E-01  0.44177E-01  0.12422E-01 
  0.72000E+02  0.60756E-01  0.78903E-01  0.79124E-01  0.10162E+00  0.11274E+00  0.11677E+00  0.11949E+00  0.10881E+00  0.77445E-01  0.44131E-01  0.12409E-01 
  0.73000E+02  0.60693E-01  0.78821E-01  0.79042E-01  0.10151E+00  0.11262E+00  0.11664E+00  0.11937E+00  0.10870E+00  0.77364E-01  0.44085E-01  0.12397E-01 
  0.74000E+02  0.60631E-01  0.78740E-01  0.78961E-01  0.10141E+00  0.11250E+00  0.11652E+00  0.11925E+00  0.10859E+00  0.77285E-01  0.44040E-01  0.12384E-01 
  0.75000E+02  0.60569E-01  0.78659E-01  0.78880E-01  0.10131E+00  0.11239E+00  0.11641E+00  0.11913E+00  0.10847E+00  0.77205E-01  0.43995E-01  0.12371E-01 
  0.76000E+02  0.60505E-01  0.78577E-01  0.78797E-01  0.10120E+00  0.11227E+00  0.11628E+00  0.11900E+00  0.10836E+00  0.77125E-01  0.43949E-01  0.12358E-01 
  0.77000E+02  0.60440E-01  0.78493E-01  0.78713E-01  0.10109E+00  0.11215E+00  0.11616E+00  0.11887E+00  0.10825E+00  0.77042E-01  0.43902E-01  0.12345E-01 
  0.78000E+02  0.60376E-01  0.78409E-01  0.78629E-01  0.10098E+00  0.11203E+00  0.11604E+00  0.11875E+00  0.10813E+00  0.76960E-01  0.43855E-01  0.12332E-01 
